"title","type","text"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Of love?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Out of her favour where I am in love."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Alas that love, so gentle in his view,"
"The Tragedy of Romeo and Juliet","Tragedy","    Should be so tyrannous and rough in proof!"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Alas that love, whose view is muffled still,"
"The Tragedy of Romeo and Juliet","Tragedy","    Should without eyes see pathways to his will!"
"The Tragedy of Romeo and Juliet","Tragedy","    Where shall we dine? O me! What fray was here?"
"The Tragedy of Romeo and Juliet","Tragedy","    Yet tell me not, for I have heard it all."
"The Tragedy of Romeo and Juliet","Tragedy","    Here's much to do with hate, but more with love."
"The Tragedy of Romeo and Juliet","Tragedy","    Why then, O brawling love! O loving hate!"
"The Tragedy of Romeo and Juliet","Tragedy","    O anything, of nothing first create!"
"The Tragedy of Romeo and Juliet","Tragedy","    O heavy lightness! serious vanity!"
"The Tragedy of Romeo and Juliet","Tragedy","    Misshapen chaos of well-seeming forms!"
"The Tragedy of Romeo and Juliet","Tragedy","    Feather of lead, bright smoke, cold fire, sick health!"
"The Tragedy of Romeo and Juliet","Tragedy","    Still-waking sleep, that is not what it is"
"The Tragedy of Romeo and Juliet","Tragedy","    This love feel I, that feel no love in this."
"The Tragedy of Romeo and Juliet","Tragedy","    Dost thou not laugh?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. No, coz, I rather weep."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Good heart, at what?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. At thy good heart's oppression."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Why, such is love's transgression."
"The Tragedy of Romeo and Juliet","Tragedy","    Griefs of mine own lie heavy in my breast,"
"The Tragedy of Romeo and Juliet","Tragedy","    Which thou wilt propagate, to have it prest"
"The Tragedy of Romeo and Juliet","Tragedy","    With more of thine. This love that thou hast shown"
"The Tragedy of Romeo and Juliet","Tragedy","    Doth add more grief to too much of mine own."
"The Tragedy of Romeo and Juliet","Tragedy","    Love is a smoke rais'd with the fume of sighs;"
"The Tragedy of Romeo and Juliet","Tragedy","    Being purg'd, a fire sparkling in lovers' eyes;"
"The Tragedy of Romeo and Juliet","Tragedy","    Being vex'd, a sea nourish'd with lovers' tears."
"The Tragedy of Romeo and Juliet","Tragedy","    What is it else? A madness most discreet,"
"The Tragedy of Romeo and Juliet","Tragedy","    A choking gall, and a preserving sweet."
"The Tragedy of Romeo and Juliet","Tragedy","    Farewell, my coz."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Soft! I will go along."
"The Tragedy of Romeo and Juliet","Tragedy","    An if you leave me so, you do me wrong."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Tut! I have lost myself; I am not here:"
"The Tragedy of Romeo and Juliet","Tragedy","    This is not Romeo, he's some other where."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Tell me in sadness, who is that you love?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. What, shall I groan and tell thee?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Groan? Why, no;"
"The Tragedy of Romeo and Juliet","Tragedy","    But sadly tell me who."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Bid a sick man in sadness make his will."
"The Tragedy of Romeo and Juliet","Tragedy","    Ah, word ill urg'd to one that is so ill!"
"The Tragedy of Romeo and Juliet","Tragedy","    In sadness, cousin, I do love a woman."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. I aim'd so near when I suppos'd you lov'd."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. A right good markman! And she's fair I love."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. A right fair mark, fair coz, is soonest hit."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Well, in that hit you miss. She'll not be hit"
"The Tragedy of Romeo and Juliet","Tragedy","    With Cupid's arrow. She hath Dian's wit,"
"The Tragedy of Romeo and Juliet","Tragedy","    And, in strong proof of chastity well arm'd,"
"The Tragedy of Romeo and Juliet","Tragedy","    From Love's weak childish bow she lives unharm'd."
"The Tragedy of Romeo and Juliet","Tragedy","    She will not stay the siege of loving terms,"
"The Tragedy of Romeo and Juliet","Tragedy","    Nor bide th' encounter of assailing eyes,"
"The Tragedy of Romeo and Juliet","Tragedy","    Nor ope her lap to saint-seducing gold."
"The Tragedy of Romeo and Juliet","Tragedy","    O, she's rich in beauty; only poor"
"The Tragedy of Romeo and Juliet","Tragedy","    That, when she dies, with beauty dies her store."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Then she hath sworn that she will still live chaste?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. She hath, and in that sparing makes huge waste;"
"The Tragedy of Romeo and Juliet","Tragedy","    For beauty, starv'd with her severity,"
"The Tragedy of Romeo and Juliet","Tragedy","    Cuts beauty off from all posterity."
"The Tragedy of Romeo and Juliet","Tragedy","    She is too fair, too wise, wisely too fair,"
"The Tragedy of Romeo and Juliet","Tragedy","    To merit bliss by making me despair."
"The Tragedy of Romeo and Juliet","Tragedy","    She hath forsworn to love, and in that vow"
"The Tragedy of Romeo and Juliet","Tragedy","    Do I live dead that live to tell it now."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Be rul'd by me: forget to think of her."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. O, teach me how I should forget to think!"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. By giving liberty unto thine eyes."
"The Tragedy of Romeo and Juliet","Tragedy","    Examine other beauties."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. 'Tis the way"
"The Tragedy of Romeo and Juliet","Tragedy","    To call hers (exquisite) in question more."
"The Tragedy of Romeo and Juliet","Tragedy","    These happy masks that kiss fair ladies' brows,"
"The Tragedy of Romeo and Juliet","Tragedy","    Being black puts us in mind they hide the fair."
"The Tragedy of Romeo and Juliet","Tragedy","    He that is strucken blind cannot forget"
"The Tragedy of Romeo and Juliet","Tragedy","    The precious treasure of his eyesight lost."
"The Tragedy of Romeo and Juliet","Tragedy","    Show me a mistress that is passing fair,"
"The Tragedy of Romeo and Juliet","Tragedy","    What doth her beauty serve but as a note"
"The Tragedy of Romeo and Juliet","Tragedy","    Where I may read who pass'd that passing fair?"
"The Tragedy of Romeo and Juliet","Tragedy","    Farewell. Thou canst not teach me to forget."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. I'll pay that doctrine, or else die in debt.      Exeunt."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","Scene II."
"The Tragedy of Romeo and Juliet","Tragedy","A Street."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","Enter Capulet, County Paris, and [Servant] -the Clown."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Cap. But Montague is bound as well as I,"
"The Tragedy of Romeo and Juliet","Tragedy","    In penalty alike; and 'tis not hard, I think,"
"The Tragedy of Romeo and Juliet","Tragedy","    For men so old as we to keep the peace."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Par. Of honourable reckoning are you both,"
"The Tragedy of Romeo and Juliet","Tragedy","    And pity 'tis you liv'd at odds so long."
"The Tragedy of Romeo and Juliet","Tragedy","    But now, my lord, what say you to my suit?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Cap. But saying o'er what I have said before:"
"The Tragedy of Romeo and Juliet","Tragedy","    My child is yet a stranger in the world,"
"The Tragedy of Romeo and Juliet","Tragedy","    She hath not seen the change of fourteen years;"
"The Tragedy of Romeo and Juliet","Tragedy","    Let two more summers wither in their pride"
"The Tragedy of Romeo and Juliet","Tragedy","    Ere we may think her ripe to be a bride."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Par. Younger than she are happy mothers made."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Cap. And too soon marr'd are those so early made."
"The Tragedy of Romeo and Juliet","Tragedy","    The earth hath swallowed all my hopes but she;"
"The Tragedy of Romeo and Juliet","Tragedy","    She is the hopeful lady of my earth."
"The Tragedy of Romeo and Juliet","Tragedy","    But woo her, gentle Paris, get her heart;"
"The Tragedy of Romeo and Juliet","Tragedy","    My will to her consent is but a part."
"The Tragedy of Romeo and Juliet","Tragedy","    An she agree, within her scope of choice"
"The Tragedy of Romeo and Juliet","Tragedy","    Lies my consent and fair according voice."
"The Tragedy of Romeo and Juliet","Tragedy","    This night I hold an old accustom'd feast,"
"The Tragedy of Romeo and Juliet","Tragedy","    Whereto I have invited many a guest,"
"The Tragedy of Romeo and Juliet","Tragedy","    Such as I love; and you among the store,"
"The Tragedy of Romeo and Juliet","Tragedy","    One more, most welcome, makes my number more."
"The Tragedy of Romeo and Juliet","Tragedy","    At my poor house look to behold this night"
"The Tragedy of Romeo and Juliet","Tragedy","    Earth-treading stars that make dark heaven light."
"The Tragedy of Romeo and Juliet","Tragedy","    Such comfort as do lusty young men feel"
"The Tragedy of Romeo and Juliet","Tragedy","    When well apparell'd April on the heel"
"The Tragedy of Romeo and Juliet","Tragedy","    Of limping Winter treads, even such delight"
"The Tragedy of Romeo and Juliet","Tragedy","    Among fresh female buds shall you this night"
"The Tragedy of Romeo and Juliet","Tragedy","    Inherit at my house. Hear all, all see,"
"The Tragedy of Romeo and Juliet","Tragedy","    And like her most whose merit most shall be;"
"The Tragedy of Romeo and Juliet","Tragedy","    Which, on more view of many, mine, being one,"
"The Tragedy of Romeo and Juliet","Tragedy","    May stand in number, though in reck'ning none."
"The Tragedy of Romeo and Juliet","Tragedy","    Come, go with me. [To Servant, giving him a paper] Go,"
"The Tragedy of Romeo and Juliet","Tragedy","    sirrah, trudge about"
"The Tragedy of Romeo and Juliet","Tragedy","    Through fair Verona; find those persons out"
"The Tragedy of Romeo and Juliet","Tragedy","    Whose names are written there, and to them say,"
"The Tragedy of Romeo and Juliet","Tragedy","    My house and welcome on their pleasure stay-"
"The Tragedy of Romeo and Juliet","Tragedy","                                     Exeunt [Capulet and Paris]."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Serv. Find them out whose names are written here? It is written"
"The Tragedy of Romeo and Juliet","Tragedy","    that the shoemaker should meddle with his yard and the tailor"
"The Tragedy of Romeo and Juliet","Tragedy","    with his last, the fisher with his pencil and the painter"
"The Tragedy of Romeo and Juliet","Tragedy","    with his nets; but I am sent to find those persons whose names are"
"The Tragedy of Romeo and Juliet","Tragedy","    here writ, and can never find what names the writing person"
"The Tragedy of Romeo and Juliet","Tragedy","    hath here writ. I must to the learned. In good time!"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","                   Enter Benvolio and Romeo."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Tut, man, one fire burns out another's burning;"
"The Tragedy of Romeo and Juliet","Tragedy","    One pain is lessoned by another's anguish;"
"The Tragedy of Romeo and Juliet","Tragedy","    Turn giddy, and be holp by backward turning;"
"The Tragedy of Romeo and Juliet","Tragedy","    One desperate grief cures with another's languish."
"The Tragedy of Romeo and Juliet","Tragedy","    Take thou some new infection to thy eye,"
"The Tragedy of Romeo and Juliet","Tragedy","    And the rank poison of the old will die."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Your plantain leaf is excellent for that."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. For what, I pray thee?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. For your broken shin."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Ben. Why, Romeo, art thou mad?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Not mad, but bound more than a madman is;"
"The Tragedy of Romeo and Juliet","Tragedy","    Shut up in Prison, kept without my food,"
"The Tragedy of Romeo and Juliet","Tragedy","    Whipp'd and tormented and- God-den, good fellow."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Serv. God gi' go-den. I pray, sir, can you read?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Ay, mine own fortune in my misery."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Serv. Perhaps you have learned it without book. But I pray, can"
"The Tragedy of Romeo and Juliet","Tragedy","    you read anything you see?"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Ay, If I know the letters and the language."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Serv. Ye say honestly. Rest you merry!"
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","  Rom. Stay, fellow; I can read.                       He reads."
"The Tragedy of Romeo and Juliet","Tragedy",""
"The Tragedy of Romeo and Juliet","Tragedy","      'Signior Martino and his wife and daughters;"
"The Tragedy of Romeo and Juliet","Tragedy","      County Anselmo and his beauteous sisters;"
"The Tragedy of Romeo and Juliet","Tragedy","      The lady widow of Vitruvio;"
"The Tragedy of Romeo and Juliet","Tragedy","      Signior Placentio and His lovely nieces;"
"The Tragedy of Romeo and Juliet","Tragedy","      Mercutio and his brother Valentine;"
"The Tragedy of Romeo and Juliet","Tragedy","      Mine uncle Capulet, his wife, and daughters;"
"The Tragedy of Romeo and Juliet","Tragedy","      My fair niece Rosaline and Livia;"
"The Tragedy of Romeo and Juliet","Tragedy","      Signior Valentio and His cousin Tybalt;"
